#chrom	start	end	name	score	strand	thickStart	thickEnd	itemRGB	blockCount	blockSizes	blockStart	deepTools_group		
chrVI	14191	14787	YFL057C	.	-	14191	14787	0	1	596	14190	Q1		
chrXVI	125983	126580	YPL225W	.	+	125983	126580	0	1	597	125982	Q1		
chrXVI	704067	704664	YPR082C	.	-	704067	704664	0	1	597	704060	Q1		
chrIV	654972	655570	YDR100W	.	+	654972	655570	0	1	598	654966	Q1		
chrX	246448	247046	YJL096W	.	+	246448	247046	0	1	598	246446	Q1		
chrI	87263	87862	YAL030W	.	+	87263	87862	0	1	599	87255	Q1		
chrVI	99115	99714	YFL020C	.	-	99115	99714	0	1	599	99106	Q1		
chrXII	245494	246093	YLR050C	.	-	245494	246093	0	1	599	245492	Q1		
chrII	235220	235819	YBL003C	.	-	235220	235819	0	1	599	235218	Q1		
chrXV	1028094	1028693	YOR369C	.	-	1028094	1028693	0	1	599	1028093	Q1		
chrI	82700	83299	YAL033W	.	+	82700	83299	0	1	599	82692	Q1		
chrVII	810183	810783	YGR161W-C	.	+	810183	810783	0	1	600	810175	Q1		
chrXIII	720824	721424	YMR225C	.	-	720824	721424	0	1	600	720817	Q1		
chrIX	335624	336224	YIL009C-A	.	-	335624	336224	0	1	600	335621	Q1		
chrXIII	159360	159961	YML058W	.	+	159360	159961	0	1	601	159359	Q1		
chrIX	155198	155799	YIL111W	.	+	155198	155799	0	1	601	155197	Q1		
chrXIV	631205	631806	YNR001W-A	.	+	631205	631806	0	1	601	631199	Q1		
chrXIII	653941	654542	YMR195W	.	+	653941	654542	0	1	601	653935	Q1		
chrVIII	107759	108361	YHR001W-A	.	+	107759	108361	0	1	602	107758	Q1		
chrII	256302	256904	YBR010W	.	+	256302	256904	0	1	602	256300	Q1		
chrXV	1009117	1009719	YOR357C	.	-	1009117	1009719	0	1	602	1009116	Q1		
chrXV	841307	841910	YOR276W	.	+	841307	841910	0	1	603	841299	Q1		
chrXV	17211	17814	YOL159C	.	-	17211	17814	0	1	603	17210	Q1		
chrI	57867	58471	YAL044C	.	-	57867	58471	0	1	604	57862	Q1		
chrIX	325000	325605	YIL014C-A	.	-	325000	325605	0	1	605	324997	Q1		
chrIX	173042	173647	YIL102C-A	.	-	173042	173647	0	1	605	173041	Q1		
chrXVI	419959	420564	YPL071C	.	-	419959	420564	0	1	605	419955	Q1		
chrXII	167207	167813	YLR010C	.	-	167207	167813	0	1	606	167206	Q1		
chrXIII	111864	112470	YML077W	.	+	111864	112470	0	1	606	111863	Q1		
chrVII	306537	307144	YGL106W	.	+	306537	307144	0	1	607	306534	Q1		
chrXIV	340332	340939	YNL157W	.	+	340332	340939	0	1	607	340329	Q1		
chrVII	556904	557512	YGR035C	.	-	556904	557512	0	1	608	556899	Q1		
chrXI	430066	430674	YKL006C-A	.	-	430066	430674	0	1	608	430062	Q1		
chrXVI	677135	677743	YPR062W	.	+	677135	677743	0	1	608	677129	Q1		
chrXIII	572191	572800	YMR158W	.	+	572191	572800	0	1	609	572186	Q1		
chrXIV	643701	644310	YNR010W	.	+	643701	644310	0	1	609	643695	Q1		
chrIV	292757	293367	YDL092W	.	+	292757	293367	0	1	610	292755	Q1		
chrXIV	330311	330922	YNL162W-A	.	+	330311	330922	0	1	611	330308	Q1		
chrXI	309160	309771	YKL068W-A	.	+	309160	309771	0	1	611	309157	Q1		
chrXVI	656788	657399	YPR046W	.	+	656788	657399	0	1	611	656782	Q1		
chrV	237444	238055	YER044C	.	-	237444	238055	0	1	611	237442	Q1		
chrII	236468	237079	YBL002W	.	+	236468	237079	0	1	611	236466	Q1		
chrIX	398729	399341	YIR022W	.	+	398729	399341	0	1	612	398726	Q1		
chrIV	433496	434108	YDL008W	.	+	433496	434108	0	1	612	433492	Q1		
chrII	170551	171164	YBL026W	.	+	170551	171164	0	1	613	170550	Q1		
chrXV	424007	424620	YOR050C	.	-	424007	424620	0	1	613	424003	Q1		
chrIV	1301581	1302194	YDR418W	.	+	1301581	1302194	0	1	613	1301580	Q1		
chrXV	760688	761301	YOR224C	.	-	760688	761301	0	1	613	760681	Q1		
chrIV	856316	856931	YDR201W	.	+	856316	856931	0	1	615	856308	Q1		
chrIV	1495974	1496590	YDR529C	.	-	1495974	1496590	0	1	616	1495973	Q1		
chrXIV	345470	346086	YNL153C	.	-	345470	346086	0	1	616	345467	Q1		
chrXV	196502	197119	YOL071W	.	+	196502	197119	0	1	617	196501	Q1		
chrXI	330135	330753	YKL058W	.	+	330135	330753	0	1	618	330132	Q1		
chrXV	611971	612589	YOR150W	.	+	611971	612589	0	1	618	611965	Q1		
chrXII	921940	922558	YLR400W	.	+	921940	922558	0	1	618	921931	Q1		
chrXII	370747	371365	YLR112W	.	+	370747	371365	0	1	618	370744	Q1		
chrII	726506	727124	YBR255C-A	.	-	726506	727124	0	1	618	726499	Q1		
chrXII	224603	225222	YLR038C	.	-	224603	225222	0	1	619	224601	Q1		
chrIV	818584	819204	YDR179C	.	-	818584	819204	0	1	620	818576	Q1		
chrXI	212412	213032	YKL122C	.	-	212412	213032	0	1	620	212410	Q1		
chrIII	209809	210429	YCR046C	.	-	209809	210429	0	1	620	209807	Q1		
chrXII	1011472	1012092	YLR437C	.	-	1011472	1012092	0	1	620	1011471	Q1		
chrV	69750	70371	YEL044W	.	+	69750	70371	0	1	621	69744	Q1		
chrIV	1386018	1386639	YDR462W	.	+	1386018	1386639	0	1	621	1386017	Q1		
chrXV	54521	55142	YOL143C	.	-	54521	55142	0	1	621	54516	Q1		
chrVIII	487647	488268	YHR193C	.	-	487647	488268	0	1	621	487643	Q1		
chrII	143085	143707	YBL039W-B	.	+	143085	143707	0	1	622	143084	Q1		
chrXIII	350319	350941	YMR040W	.	+	350319	350941	0	1	622	350316	Q1		
chrII	270216	270840	YBR016W	.	+	270216	270840	0	1	624	270214	Q1		
chrXI	130560	131186	YKL170W	.	+	130560	131186	0	1	626	130559	Q1		
chrXIII	318650	319277	YMR022W	.	+	318650	319277	0	1	627	318647	Q1		
chrXIII	164753	165381	YML055W	.	+	164753	165381	0	1	628	164752	Q1		
chrV	441211	441839	YER137C	.	-	441211	441839	0	1	628	441207	Q1		
chrI	42169	42797	YAL055W	.	+	42169	42797	0	1	628	42165	Q1		
chrXIII	493978	494607	YMR112C	.	-	493978	494607	0	1	629	493974	Q1		
chrXIV	51817	52446	YNL310C	.	-	51817	52446	0	1	629	51812	Q1		
chrII	181489	182118	YBL021C	.	-	181489	182118	0	1	629	181488	Q1		
chrXII	902851	903480	YLR390W	.	+	902851	903480	0	1	629	902842	Q1		
chrXIII	854764	855394	YMR292W	.	+	854764	855394	0	1	630	854756	Q1		
chrIV	244963	245593	YDL121C	.	-	244963	245593	0	1	630	244961	Q1		
chrXIV	381225	381855	YNL130C-A	.	-	381225	381855	0	1	630	381222	Q1		
chrV	234928	235558	YER042W	.	+	234928	235558	0	1	630	234926	Q1		
chrXIII	775131	775762	YMR252C	.	-	775131	775762	0	1	631	775124	Q1		
chrX	524797	525428	YJR047C	.	-	524797	525428	0	1	631	524792	Q1		
chrII	480374	481006	YBR120C	.	-	480374	481006	0	1	632	480370	Q1		
chrIII	101189	101822	YCL012C	.	-	101189	101822	0	1	633	101188	Q1		
chrXV	269805	270438	YOL029C	.	-	269805	270438	0	1	633	269803	Q1		
chrVII	418817	419450	YGL041W-A	.	+	418817	419450	0	1	633	418813	Q1		
chrV	301702	302336	YER071C	.	-	301702	302336	0	1	634	301699	Q1		
chrV	79524	80158	YEL039C	.	-	79524	80158	0	1	634	79517	Q1		
chrXII	183575	184210	YLR021W	.	+	183575	184210	0	1	635	183574	Q1		
chrIV	87474	88109	YDL208W	.	+	87474	88109	0	1	635	87466	Q1		
chrVII	648295	648930	YGR085C	.	-	648295	648930	0	1	635	648289	Q1		
chrIV	1398974	1399609	YDR469W	.	+	1398974	1399609	0	1	635	1398973	Q1		
chrXIV	694197	694832	YNR036C	.	-	694197	694832	0	1	635	694191	Q1		
chrXIV	416698	417333	YNL111C	.	-	416698	417333	0	1	635	416694	Q1		
chrXII	368743	369379	YLR109W	.	+	368743	369379	0	1	636	368740	Q1		
chrV	342851	343487	YER092W	.	+	342851	343487	0	1	636	342848	Q1		
chrV	122330	122968	YEL017C-A	.	-	122330	122968	0	1	638	122329	Q1		
chrIX	243850	244489	YIL062C	.	-	243850	244489	0	1	639	243848	Q1		
chrXII	572836	573475	YLR217W	.	+	572836	573475	0	1	639	572831	Q1		
chrIV	1489804	1490443	YDR524C-A	.	-	1489804	1490443	0	1	639	1489803	Q1		
chrV	347781	348421	YER093C-A	.	-	347781	348421	0	1	640	347778	Q1		
chrX	227304	227944	YJL104W	.	+	227304	227944	0	1	640	227302	Q1		
chrVII	139576	140216	YGL194C-A	.	-	139576	140216	0	1	640	139575	Q1		
chrIV	1480416	1481057	YDR519W	.	+	1480416	1481057	0	1	641	1480415	Q1		
chrXVI	911240	911881	YPR187W	.	+	911240	911881	0	1	641	911231	Q1		
chrXIV	108447	109088	YNL281W	.	+	108447	109088	0	1	641	108446	Q1		
chrXV	803634	804276	YOR252W	.	+	803634	804276	0	1	642	803626	Q1		
chrV	26641	27283	YEL066W	.	+	26641	27283	0	1	642	26639	Q1		
chrXI	451429	452072	YKR007W	.	+	451429	452072	0	1	643	451425	Q1		
chrXIV	476010	476653	YNL081C	.	-	476010	476653	0	1	643	476006	Q1		
chrXVI	444524	445167	YPL059W	.	+	444524	445167	0	1	643	444520	Q1		
chrVII	303462	304106	YGL108C	.	-	303462	304106	0	1	644	303459	Q1		
chrX	581716	582362	YJR082C	.	-	581716	582362	0	1	646	581711	Q1		
chrXII	94711	95357	YLL025W	.	+	94711	95357	0	1	646	94702	Q1		
chrII	418547	419193	YBR085C-A	.	-	418547	419193	0	1	646	418543	Q1		
chrV	468334	468981	YER150W	.	+	468334	468981	0	1	647	468330	Q1		
chrVII	636986	637633	YGR076C	.	-	636986	637633	0	1	647	636980	Q1		
chrXIII	789217	789864	YMR260C	.	-	789217	789864	0	1	647	789210	Q1		
chrVIII	187059	187706	YHR039C-A	.	-	187059	187706	0	1	647	187058	Q1		
chrXII	645334	645982	YLR255C	.	-	645334	645982	0	1	648	645328	Q1		
chrIV	116277	116925	YDL192W	.	+	116277	116925	0	1	648	116276	Q1		
chrXV	761456	762105	YOR226C	.	-	761456	762105	0	1	649	761449	Q1		
chrXV	605792	606441	YOR146W	.	+	605792	606441	0	1	649	605786	Q1		
chrII	331812	332461	YBR047W	.	+	331812	332461	0	1	649	331809	Q1		
chrII	462097	462746	YBR111W-A	.	+	462097	462746	0	1	649	462093	Q1		
chrVII	346290	346940	YGL087C	.	-	346290	346940	0	1	650	346287	Q1		
chrII	609968	610618	YBR194W	.	+	609968	610618	0	1	650	609962	Q1		
chrVII	617468	618119	YGR064W	.	+	617468	618119	0	1	651	617462	Q1		
chrXVI	731132	731783	YPR102C	.	-	731132	731783	0	1	651	731125	Q1		
chrV	291989	292641	YER067W	.	+	291989	292641	0	1	652	291987	Q1		
chrVI	248360	249012	YFR049W	.	+	248360	249012	0	1	652	248358	Q1		
chrV	222563	223215	YER035W	.	+	222563	223215	0	1	652	222561	Q1		
chrVI	110585	111237	YFL012W	.	+	110585	111237	0	1	652	110584	Q1		
chrXIII	545154	545806	YMR138W	.	+	545154	545806	0	1	652	545149	Q1		
chrII	504759	505412	YBR135W	.	+	504759	505412	0	1	653	504754	Q1		
chrXVI	323746	324399	YPL119C-A	.	-	323746	324399	0	1	653	323743	Q1		
chrIV	915454	916108	YDR225W	.	+	915454	916108	0	1	654	915445	Q1		
chrXIII	77242	77896	YML098W	.	+	77242	77896	0	1	654	77235	Q1		
chrXI	334304	334958	YKL056C	.	-	334304	334958	0	1	654	334301	Q1		
chrII	581544	582200	YBR173C	.	-	581544	582200	0	1	656	581539	Q1		
chrXIV	374056	374712	YNL133C	.	-	374056	374712	0	1	656	374053	Q1		
chrXIV	412722	413378	YNL113W	.	+	412722	413378	0	1	656	412718	Q1		
chrXII	764753	765409	YLR315W	.	+	764753	765409	0	1	656	764746	Q1		
chrVII	62974	63631	YGL231C	.	-	62974	63631	0	1	657	62968	Q1		
chrXIV	65651	66308	YNL300W	.	+	65651	66308	0	1	657	65645	Q1		
chrXV	48850	49508	YOL146W	.	+	48850	49508	0	1	658	48846	Q1		
chrVII	141859	142517	YGL193C	.	-	141859	142517	0	1	658	141858	Q1		
chrIV	1238193	1238851	YDR381C-A	.	-	1238193	1238851	0	1	658	1238192	Q1		
chrXII	51979	52639	YLL042C	.	-	51979	52639	0	1	660	51974	Q1		
chrIV	164240	164900	YDL165W	.	+	164240	164900	0	1	660	164239	Q1		
chrXVI	664937	665598	YPR051W	.	+	664937	665598	0	1	661	664931	Q1		
chrIV	141112	141773	YDL177C	.	-	141112	141773	0	1	661	141111	Q1		
chrXIII	410683	411345	YMR071C	.	-	410683	411345	0	1	662	410679	Q1		
chrIII	272238	272900	YCR090C	.	-	272238	272900	0	1	662	272236	Q1		
chrIV	1228543	1229205	YDR377W	.	+	1228543	1229205	0	1	662	1228542	Q1		
chrII	351227	351890	YBR056W-A	.	+	351227	351890	0	1	663	351224	Q1		
chrXV	303418	304081	YOL012C	.	-	303418	304081	0	1	663	303415	Q1		
chrII	48817	49481	YBL090W	.	+	48817	49481	0	1	664	48813	Q1		
chrXV	135836	136500	YOL097W-A	.	+	135836	136500	0	1	664	135835	Q1		
chrVII	951761	952425	YGR230W	.	+	951761	952425	0	1	664	951752	Q1		
chrIII	163325	163990	YCR025C	.	-	163325	163990	0	1	665	163324	Q1		
chrIV	569123	569789	YDR059C	.	-	569123	569789	0	1	666	569118	Q1		
chrII	737727	738394	YBR264C	.	-	737727	738394	0	1	667	737720	Q1		
chrXV	103275	103942	YOL114C	.	-	103275	103942	0	1	667	103274	Q1		
chrXVI	74117	74786	YPL250C	.	-	74117	74786	0	1	669	74110	Q1		
chrXVI	728898	729567	YPR098C	.	-	728898	729567	0	1	669	728891	Q1		
chrVIII	401402	402071	YHR152W	.	+	401402	402071	0	1	669	401398	Q1		
chrIX	247767	248437	YIL057C	.	-	247767	248437	0	1	670	247765	Q1		
chrII	109881	110551	YBL059C-A	.	-	109881	110551	0	1	670	109880	Q1		
chrXVI	228256	228928	YPL170W	.	+	228256	228928	0	1	672	228254	Q1		
chrXIII	110237	110909	YML079W	.	+	110237	110909	0	1	672	110236	Q1		
chrX	314918	315591	YJL065C	.	-	314918	315591	0	1	673	314915	Q1		
chrXIII	284048	284721	YMR009W	.	+	284048	284721	0	1	673	284046	Q1		
chrIII	111889	112563	YCL001W	.	+	111889	112563	0	1	674	111888	Q1		
chrXVI	480506	481180	YPL038W	.	+	480506	481180	0	1	674	480502	Q1		
chrII	723592	724266	YBR254C	.	-	723592	724266	0	1	674	723585	Q1		
chrXV	111215	111890	YOL108C	.	-	111215	111890	0	1	675	111214	Q1		
chrIV	100428	101103	YDL200C	.	-	100428	101103	0	1	675	100427	Q1		
chrXIII	341100	341776	YMR035W	.	+	341100	341776	0	1	676	341097	Q1		
chrXV	804347	805023	YOR253W	.	+	804347	805023	0	1	676	804339	Q1		
chrXIII	246780	247456	YML011C	.	-	246780	247456	0	1	676	246778	Q1		
chrXV	506874	507550	YOR097C	.	-	506874	507550	0	1	676	506869	Q1		
chrXII	432158	432835	YLR145W	.	+	432158	432835	0	1	677	432154	Q1		
chrX	637010	637687	YJR112W	.	+	637010	637687	0	1	677	637004	Q1		
chrVII	905191	905868	YGR203W	.	+	905191	905868	0	1	677	905182	Q1		
chrXIV	575389	576066	YNL031C	.	-	575389	576066	0	1	677	575384	Q1		
chrXV	642703	643380	YOR163W	.	+	642703	643380	0	1	677	642697	Q1		
chrXII	229859	230537	YLR042C	.	-	229859	230537	0	1	678	229857	Q1		
chrIII	118597	119276	YCR003W	.	+	118597	119276	0	1	679	118596	Q1		
chrIV	1149859	1150538	YDR339C	.	-	1149859	1150538	0	1	679	1149858	Q1		
chrIII	73342	74021	YCL026C-B	.	-	73342	74021	0	1	679	73335	Q1		
chrXII	708415	709095	YLR286W-A	.	+	708415	709095	0	1	680	708408	Q1		
chrII	603501	604182	YBR188C	.	-	603501	604182	0	1	681	603495	Q1		
chrVIII	470851	471533	YHR182C-A	.	-	470851	471533	0	1	682	470847	Q1		
chrXVI	682191	682873	YPR067W	.	+	682191	682873	0	1	682	682185	Q1		
chrVIII	422894	423577	YHR162W	.	+	422894	423577	0	1	683	422890	Q1		
chrXII	267133	267816	YLR066W	.	+	267133	267816	0	1	683	267131	Q1		
chrXV	608555	609238	YOR148C	.	-	608555	609238	0	1	683	608549	Q1		
chrXIV	351644	352327	YNL146W	.	+	351644	352327	0	1	683	351641	Q1		
chrIV	1366160	1366843	YDR454C	.	-	1366160	1366843	0	1	683	1366159	Q1		
chrVII	358605	359289	YGL080W	.	+	358605	359289	0	1	684	358602	Q1		
chrXVI	182570	183256	YPL192C	.	-	182570	183256	0	1	686	182569	Q1		
chrII	457720	458406	YBR109C	.	-	457720	458406	0	1	686	457716	Q1		
chrXIII	628140	628826	YMR184W	.	+	628140	628826	0	1	686	628134	Q1		
chrX	23125	23812	YJL217W	.	+	23125	23812	0	1	687	23123	Q1		
chrXI	599013	599700	YKR085C	.	-	599013	599700	0	1	687	599008	Q1		
chrXIII	82257	82944	YML094W	.	+	82257	82944	0	1	687	82249	Q1		
chrVIII	220694	221382	YHR060W	.	+	220694	221382	0	1	688	220692	Q1		
chrII	679387	680076	YBR230C	.	-	679387	680076	0	1	689	679381	Q1		
chrX	414120	414810	YJL011C	.	-	414120	414810	0	1	690	414116	Q1		
chrXII	266260	266950	YLR065C	.	-	266260	266950	0	1	690	266258	Q1		
chrIV	1414556	1415246	YDR478W	.	+	1414556	1415246	0	1	690	1414555	Q1		
chrXVI	104804	105495	YPL234C	.	-	104804	105495	0	1	691	104803	Q1		
chrVIII	488391	489082	YHR193C-A	.	-	488391	489082	0	1	691	488387	Q1		
chrXI	407369	408060	YKL016C	.	-	407369	408060	0	1	691	407365	Q1		
chrVI	224184	224875	YFR033C	.	-	224184	224875	0	1	691	224182	Q1		
chrXVI	171386	172077	YPL200W	.	+	171386	172077	0	1	691	171385	Q1		
chrXVI	73233	73925	YPL252C	.	-	73233	73925	0	1	692	73226	Q1		
chrX	518585	519277	YJR044C	.	-	518585	519277	0	1	692	518580	Q1		
chrVII	36930	37623	YGL247W	.	+	36930	37623	0	1	693	36927	Q1		
chrXII	1055057	1055752	YLR456W	.	+	1055057	1055752	0	1	695	1055056	Q1		
chrVII	227650	228346	YGL147C	.	-	227650	228346	0	1	696	227648	Q1		
chrVIII	267517	268215	YHR081W	.	+	267517	268215	0	1	698	267515	Q1		
chrX	466575	467274	YJR018W	.	+	466575	467274	0	1	699	466571	Q1		
chrVII	977191	977890	YGR243W	.	+	977191	977890	0	1	699	977182	Q1		
chrV	250636	251336	YER048W-A	.	+	250636	251336	0	1	700	250634	Q1		
chrX	189698	190398	YJL122W	.	+	189698	190398	0	1	700	189697	Q1		
chrIX	423066	423766	YIR037W	.	+	423066	423766	0	1	700	423062	Q1		
chrXI	523296	523997	YKR045C	.	-	523296	523997	0	1	701	523291	Q1		
chrXIII	509681	510383	YMR121C	.	-	509681	510383	0	1	702	509676	Q1		
chrXIII	794892	795594	YMR263W	.	+	794892	795594	0	1	702	794885	Q1		
chrXIV	672392	673096	YNR024W	.	+	672392	673096	0	1	704	672386	Q1		
chrX	608284	608988	YJR094W-A	.	+	608284	608988	0	1	704	608278	Q1		
chrXV	472703	473408	YOR078W	.	+	472703	473408	0	1	705	472699	Q1		
chrXVI	593222	593927	YPR017C	.	-	593222	593927	0	1	705	593217	Q1		
chrVI	166584	167290	YFR011C	.	-	166584	167290	0	1	706	166583	Q1		
chrVII	639696	640402	YGR078C	.	-	639696	640402	0	1	706	639690	Q1		
chrIV	264315	265021	YDL110C	.	-	264315	265021	0	1	706	264313	Q1		
chrIV	238901	239607	YDL125C	.	-	238901	239607	0	1	706	238899	Q1		
chrVII	464934	465641	YGL015C	.	-	464934	465641	0	1	707	464930	Q1		
chrVII	439032	439739	YGL030W	.	+	439032	439739	0	1	707	439028	Q1		
chrIV	547757	548465	YDR045C	.	-	547757	548465	0	1	708	547752	Q1		
chrIV	1266267	1266975	YDR397C	.	-	1266267	1266975	0	1	708	1266266	Q1		
chrVII	754642	755350	YGR131W	.	+	754642	755350	0	1	708	754635	Q1		
chrVIII	218151	218859	YHR057C	.	-	218151	218859	0	1	708	218149	Q1		
chrXVI	453207	453915	YPL056C	.	-	453207	453915	0	1	708	453203	Q1		
chrIX	46189	46900	YIL158W	.	+	46189	46900	0	1	711	46185	Q1		
chrX	375099	375810	YJL038C	.	-	375099	375810	0	1	711	375096	Q1		
chrII	707491	708203	YBR244W	.	+	707491	708203	0	1	712	707484	Q1		
chrXVI	38153	38865	YPL267W	.	+	38153	38865	0	1	712	38150	Q1		
chrXIII	411546	412258	YMR072W	.	+	411546	412258	0	1	712	411542	Q1		
chrXII	222533	223246	YLR037C	.	-	222533	223246	0	1	713	222531	Q1		
chrXIII	273076	273789	YMR003W	.	+	273076	273789	0	1	713	273074	Q1		
chrVI	152475	153188	YFR003C	.	-	152475	153188	0	1	713	152474	Q1		
chrIV	337457	338170	YDL064W	.	+	337457	338170	0	1	713	337454	Q1		
chrXII	964882	965597	YLR421C	.	-	964882	965597	0	1	715	964873	Q1		
chrIV	487975	488690	YDR022C	.	-	487975	488690	0	1	715	487971	Q1		
chrX	117225	117941	YJL161W	.	+	117225	117941	0	1	716	117224	Q1		
chrX	470985	471701	YJR025C	.	-	470985	471701	0	1	716	470981	Q1		
chrXV	780891	781607	YOR236W	.	+	780891	781607	0	1	716	780884	Q1		
chrVII	411464	412181	YGL047W	.	+	411464	412181	0	1	717	411460	Q1		
chrII	9834	10551	YBL107C	.	-	9834	10551	0	1	717	9825	Q1		
chrXV	77539	78257	YOL129W	.	+	77539	78257	0	1	718	77532	Q1		
chrVI	149077	149795	YFR001W	.	+	149077	149795	0	1	718	149076	Q1		
chrV	327499	328218	YER085C	.	-	327499	328218	0	1	719	327496	Q1		
chrIV	588745	589465	YDR071C	.	-	588745	589465	0	1	720	588740	Q1		
chrII	112727	113447	YBL057C	.	-	112727	113447	0	1	720	112726	Q1		
chrIX	414958	415679	YIR032C	.	-	414958	415679	0	1	721	414954	Q1		
chrXIII	804425	805146	YMR269W	.	+	804425	805146	0	1	721	804417	Q1		
chrIV	163373	164096	YDL166C	.	-	163373	164096	0	1	723	163372	Q1		
chrII	760268	760991	YBR278W	.	+	760268	760991	0	1	723	760261	Q1		
chrVII	123537	124260	YGL199C	.	-	123537	124260	0	1	723	123536	Q1		
chrIV	442985	443709	YDL004W	.	+	442985	443709	0	1	724	442981	Q1		
chrIV	461831	462555	YDR007W	.	+	461831	462555	0	1	724	461827	Q1		
chrXIII	110976	111701	YML078W	.	+	110976	111701	0	1	725	110975	Q1		
chrVII	374127	374852	YGL070C	.	-	374127	374852	0	1	725	374124	Q1		
chrVII	694424	695149	YGR102C	.	-	694424	695149	0	1	725	694418	Q1		
chrVIII	401974	402699	YHR153C	.	-	401974	402699	0	1	725	401970	Q1		
chrXV	1025981	1026707	YOR367W	.	+	1025981	1026707	0	1	726	1025980	Q1		
chrXVI	75551	76277	YPL249C-A	.	-	75551	76277	0	1	726	75544	Q1		
chrVIII	313993	314719	YHR100C	.	-	313993	314719	0	1	726	313990	Q1		
chrIV	465012	465738	YDR010C	.	-	465012	465738	0	1	726	465008	Q1		
chrVII	458973	459699	YGL018C	.	-	458973	459699	0	1	726	458969	Q1		
chrXIII	220108	220834	YML028W	.	+	220108	220834	0	1	726	220106	Q1		
chrXI	438703	439429	YKL001C	.	-	438703	439429	0	1	726	438699	Q1		
chrX	544054	544781	YJR057W	.	+	544054	544781	0	1	727	544049	Q1		
chrII	773770	774497	YBR285W	.	+	773770	774497	0	1	727	773763	Q1		
chrX	572231	572959	YJR073C	.	-	572231	572959	0	1	728	572226	Q1		
chrV	553241	553970	YER183C	.	-	553241	553970	0	1	729	553236	Q1		
chrXIII	412171	412900	YMR073C	.	-	412171	412900	0	1	729	412167	Q1		
chrXIV	254398	255128	YNL208W	.	+	254398	255128	0	1	730	254396	Q1		
chrXV	958110	958840	YOR339C	.	-	958110	958840	0	1	730	958101	Q1		
chrXV	876998	877729	YOR298C-A	.	-	876998	877729	0	1	731	876990	Q1		
chrXV	746581	747312	YOR215C	.	-	746581	747312	0	1	731	746574	Q1		
chrIV	229888	230620	YDL130W	.	+	229888	230620	0	1	732	229886	Q1		
chrIV	473140	473872	YDR013W	.	+	473140	473872	0	1	732	473136	Q1		
chrIX	116936	117668	YIL127C	.	-	116936	117668	0	1	732	116935	Q1		
chrXV	678088	678821	YOR182C	.	-	678088	678821	0	1	733	678082	Q1		
chrII	216404	217137	YBL006C	.	-	216404	217137	0	1	733	216402	Q1		
chrIV	284442	285175	YDL098C	.	-	284442	285175	0	1	733	284440	Q1		
chrXI	417335	418068	YKL013C	.	-	417335	418068	0	1	733	417331	Q1		
chrXV	874613	875347	YOR297C	.	-	874613	875347	0	1	734	874605	Q1		
chrII	89942	90676	YBL071W-A	.	+	89942	90676	0	1	734	89934	Q1		
chrVIII	374559	375293	YHR136C	.	-	374559	375293	0	1	734	374556	Q1		
chrXI	31022	31757	YKL214C	.	-	31022	31757	0	1	735	31019	Q1		
chrXIII	216411	217146	YML030W	.	+	216411	217146	0	1	735	216409	Q1		
chrIV	957670	958405	YDR248C	.	-	957670	958405	0	1	735	957661	Q1		
chrXI	570221	570957	YKR068C	.	-	570221	570957	0	1	736	570216	Q1		
chrXVI	106141	106877	YPL233W	.	+	106141	106877	0	1	736	106140	Q1		
chrII	512981	513718	YBR137W	.	+	512981	513718	0	1	737	512976	Q1		
chrVIII	412884	413621	YHR157W	.	+	412884	413621	0	1	737	412880	Q1		
chrVII	144704	145441	YGL191W	.	+	144704	145441	0	1	737	144703	Q1		
chrX	619035	619774	YJR102C	.	-	619035	619774	0	1	739	619029	Q1		
chrXVI	830969	831708	YPR151C	.	-	830969	831708	0	1	739	830961	Q1		
chrXII	513107	513846	YLR178C	.	-	513107	513846	0	1	739	513102	Q1		
chrXII	694322	695061	YLR275W	.	+	694322	695061	0	1	739	694316	Q1		
chrII	365871	366610	YBR062C	.	-	365871	366610	0	1	739	365868	Q1		
chrXIII	205606	206345	YML036W	.	+	205606	206345	0	1	739	205604	Q1		
chrXI	478329	479069	YKR020W	.	+	478329	479069	0	1	740	478325	Q1		
chrII	452624	453364	YBR106W	.	+	452624	453364	0	1	740	452620	Q1		
chrVIII	25766	26506	YHL037C	.	-	25766	26506	0	1	740	25764	Q1		
chrXIV	712932	713673	YNR049C	.	-	712932	713673	0	1	741	712925	Q1		
chrXVI	425162	425904	YPL067C	.	-	425162	425904	0	1	742	425158	Q1		
chrVIII	352675	353417	YHR121W	.	+	352675	353417	0	1	742	352672	Q1		
chrVII	375039	375781	YGL068W	.	+	375039	375781	0	1	742	375036	Q1		
chrVI	238409	239152	YFR042W	.	+	238409	239152	0	1	743	238407	Q1		
chrVII	534062	534805	YGR027C	.	-	534062	534805	0	1	743	534057	Q1		
chrIX	347772	348516	YIL004C	.	-	347772	348516	0	1	744	347769	Q1		
chrIII	172757	173501	YCR028C-A	.	-	172757	173501	0	1	744	172756	Q1		
chrXII	522641	523385	YLR185W	.	+	522641	523385	0	1	744	522636	Q1		
chrXII	861549	862294	YLR370C	.	-	861549	862294	0	1	745	861541	Q1		
chrIV	720787	721533	YDR133C	.	-	720787	721533	0	1	746	720780	Q1		
chrVII	750358	751104	YGR129W	.	+	750358	751104	0	1	746	750351	Q1		
